HOUSEID,HHFAMINC,HHSIZE,HHVEHCNT,URBRUR,MSASIZE,TRAVDAY,TRPMILES,VEHAGE,VEHOWNED,VEHFUEL,DRIVINGOCCUPATION,LIF_CYC,LAST30_PT,LAST30_BIKE,LAST30_ESCT,LAST30_RDSHR,LAST30_TAXI,LAST30_WALK,BIKETRANSIT,DRIVER,TRPTRANS,CONDNONE,CONDTRAV,COV1_PT,COV2_PT
9000096434,11,2,3,2,1,6,10.33250466,10,1,1,2,10,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096437,9,5,4,2,4,3,25.64077067,18,1,1,1,6,2,1,2,2,2,1,1,1,1,-1,-1,4,-1
9000096437,9,5,4,2,4,3,23.94157862,18,1,1,1,6,2,1,2,2,2,1,1,1,1,-1,-1,4,-1
9000096437,9,5,4,2,4,3,18.90863891,18,1,1,1,6,2,1,2,2,2,1,1,1,1,-1,-1,4,-1
9000096437,9,5,4,2,4,3,18.87507769,18,1,1,1,6,2,1,2,2,2,1,1,1,1,-1,-1,4,-1
9000096443,4,2,2,2,1,2,18.10192666,29,1,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096443,4,2,2,2,1,2,18.27284027,29,1,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096443,4,2,2,2,1,2,33.31448104,29,1,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096451,4,1,1,1,5,2,6.228091983,10,1,1,2,1,2,1,2,1,1,1,1,1,1,-1,-1,1,1
9000096457,3,1,1,2,2,6,3.224362958,10,1,1,-1,9,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096457,3,1,1,2,2,6,3.231199503,10,1,1,-1,9,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096463,11,2,2,1,4,5,15.23617154,7,1,1,2,10,2,1,2,2,2,1,30,1,3,-1,-1,3,2
9000096463,11,2,2,1,4,5,15.28899938,7,1,1,2,10,2,1,2,2,2,1,30,1,3,-1,-1,3,2
9000096463,11,2,2,1,4,5,90.24425109,7,1,1,2,10,2,1,2,2,2,1,30,1,3,-1,-1,3,2
9000096469,8,3,2,2,4,4,5.40459913,1,2,1,2,4,2,1,2,1,2,1,2,1,3,-1,-1,4,-1
9000096469,8,3,2,2,4,4,11.7843381,1,2,1,2,4,2,1,2,1,2,1,2,1,3,-1,-1,4,-1
9000096469,8,3,2,2,4,4,31.92044748,1,2,1,2,4,2,1,2,1,2,1,2,1,3,-1,-1,4,-1
9000096469,8,3,2,2,4,4,31.90242387,1,2,1,2,4,2,1,2,1,2,1,2,1,3,-1,-1,4,-1
9000096524,2,2,1,1,5,7,7.972032318,3,2,1,-1,5,1,2,2,2,2,1,-1,1,1,-1,-1,3,3
9000096524,2,2,1,1,5,7,4.90304537,3,2,1,-1,5,1,2,2,2,2,1,-1,1,1,-1,-1,3,3
9000096524,2,2,1,1,5,7,4.187072716,3,2,1,-1,5,1,2,2,2,2,1,-1,1,1,-1,-1,3,3
9000096524,2,2,1,1,5,7,2.709136109,3,2,1,-1,5,1,2,2,2,2,1,-1,-1,1,-1,-1,3,3
9000096524,2,2,1,1,5,7,5.353014295,3,2,1,-1,5,1,2,2,2,2,1,-1,-1,1,-1,-1,3,3
9000096526,8,1,1,1,5,3,15.89123679,7,1,1,2,1,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096526,8,1,1,1,5,3,13.13735239,7,1,1,2,1,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096526,8,1,1,1,5,3,3.25543816,7,1,1,2,1,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096564,3,2,1,1,3,2,5.545680547,19,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,1,3
9000096578,7,2,2,1,5,2,0.207582349,2,1,1,2,2,2,2,2,1,2,1,-1,1,20,-1,-1,2,-1
9000096598,11,2,2,2,5,1,164.3306401,6,1,1,2,2,2,1,2,2,1,1,5,1,1,-1,-1,3,1
9000096598,11,2,2,2,5,1,10.03853325,6,1,1,2,2,2,1,2,2,1,1,5,1,1,-1,-1,3,1
9000096605,8,2,2,1,3,6,6.908638906,1,1,1,2,2,1,1,1,1,2,1,2,1,3,-1,-1,2,-1
9000096605,8,2,2,1,3,6,6.917339963,1,1,1,2,2,1,1,1,1,2,1,2,1,3,-1,-1,2,-1
9000096605,8,2,2,1,3,6,4.797389683,1,1,1,2,2,1,1,1,1,2,1,2,1,3,-1,-1,2,-1
9000096605,8,2,2,1,3,6,6.011808577,1,1,1,2,2,1,1,1,1,2,1,2,1,3,-1,-1,2,-1
9000096613,4,1,1,2,1,7,0.363579863,21,1,1,2,9,2,2,2,2,2,1,-1,2,20,-1,-1,4,-1
9000096629,11,3,3,1,3,2,371.8707272,9,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000096629,11,3,3,1,3,2,6.399627098,9,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000096629,11,3,3,1,3,2,6.581727781,9,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000096632,7,3,3,2,2,3,12.615289,4,1,1,-1,8,1,1,2,1,2,1,1,1,3,-1,-1,5,-1
9000096632,7,3,3,2,2,3,8.135487881,4,1,1,-1,8,1,1,2,1,2,1,1,1,3,-1,-1,5,-1
9000096648,11,2,2,1,5,1,0.21690491,40,1,1,2,2,1,2,2,1,1,1,-1,1,20,-1,-1,3,2
9000096657,-7,2,2,1,5,3,5.010565569,8,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000096657,-7,2,2,1,5,3,3.487259167,8,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000096657,-7,2,2,1,5,3,2.0615289,8,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000096657,-7,2,2,1,5,3,5.518334369,8,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000096657,-7,2,2,1,5,3,2.050963331,8,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000096657,-7,2,2,1,5,3,1.078931013,8,1,1,-1,10,2,2,2,2,2,2,-1,1,4,-1,-1,3,1
9000096657,-7,2,2,1,5,3,1.106277191,8,1,1,-1,10,2,2,2,2,2,2,-1,1,4,-1,-1,3,1
9000096660,4,2,2,1,5,5,11.23679304,17,1,1,1,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000096660,4,2,2,1,5,5,11.92417651,17,1,1,1,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000096669,6,2,1,2,2,7,1.688626476,4,1,1,2,2,2,1,2,2,2,1,5,1,3,-1,-1,4,-1
9000096682,4,3,1,2,1,1,1.573648229,20,1,2,2,10,2,2,2,2,2,1,-1,1,20,-1,-1,4,-1
9000096683,11,3,3,2,3,1,40.99440646,5,2,1,-1,2,2,1,2,2,2,1,2,1,3,-1,-1,4,-1
9000096695,10,2,2,1,4,2,2.643878185,9,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000096729,6,4,3,2,6,2,13.20323182,6,1,1,2,6,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096729,6,4,3,2,6,2,13.2454941,6,1,1,2,6,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096758,9,2,2,1,4,6,5.881914232,8,1,1,2,2,2,2,2,2,2,1,-1,1,4,-1,-1,3,1
9000096758,9,2,2,1,4,6,4.182722188,8,1,1,2,2,2,2,2,2,2,1,-1,1,4,-1,-1,3,1
9000096760,9,2,2,1,4,3,0.934742076,6,1,1,2,10,1,2,2,2,2,1,-1,1,4,-1,-1,4,-1
9000096782,9,5,2,1,2,2,1.425730267,1,2,1,1,4,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000096782,9,5,2,1,2,2,1.675574891,1,2,1,1,4,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000096782,9,5,2,1,2,2,2.434431324,1,2,1,1,4,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000096796,11,4,4,1,5,3,7.764449969,3,1,1,-1,10,2,2,2,2,2,1,-1,1,3,2,1,4,-1
9000096796,11,4,4,1,5,3,8.478558111,3,1,1,-1,10,2,2,2,2,2,1,-1,1,3,2,1,4,-1
9000096796,11,4,4,1,5,3,8.175264139,3,1,1,-1,10,2,2,2,2,2,1,-1,1,3,2,1,4,-1
9000096796,11,4,4,1,5,3,5.001243008,3,1,1,-1,10,2,2,2,2,2,1,-1,1,1,2,1,4,-1
9000096796,11,4,4,1,5,3,5.142945929,3,1,1,-1,10,2,2,2,2,2,1,-1,1,1,2,1,4,-1
9000096813,7,2,2,1,5,5,2.62461156,6,1,1,-1,2,2,2,2,1,2,1,-1,1,1,-1,-1,4,-1
9000096813,7,2,2,1,5,5,25.91050342,6,1,1,-1,2,2,2,2,1,2,1,-1,1,1,-1,-1,4,-1
9000096813,7,2,2,1,5,5,25.89434431,6,1,1,-1,2,2,2,2,1,2,1,-1,1,1,-1,-1,4,-1
9000096817,7,2,3,1,1,2,4.806712244,11,1,1,-1,10,2,1,2,2,2,1,3,1,1,-1,-1,2,-1
9000096829,9,2,2,1,4,2,1.837787446,8,1,1,2,2,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000096829,9,2,2,1,4,2,2.345556246,8,1,1,2,2,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000096845,11,3,2,1,5,2,6.922311995,11,1,1,2,4,2,2,2,2,2,1,-1,1,3,-1,-1,3,2
9000096845,11,3,2,1,5,2,2.437538844,11,1,1,2,4,2,2,2,2,2,1,-1,1,3,-1,-1,3,2
9000096845,11,3,2,1,5,2,7.587321318,11,1,1,2,4,2,2,2,2,2,1,-1,1,3,-1,-1,3,2
9000096906,6,4,1,1,4,6,25.17464264,13,2,1,2,2,2,2,2,2,1,1,-1,1,1,-1,-1,4,-1
9000096906,6,4,1,1,4,6,25.26786824,13,2,1,2,2,2,2,2,2,1,1,-1,1,1,-1,-1,4,-1
9000096963,8,7,3,2,1,6,18.11995028,6,1,1,2,6,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000096963,8,7,3,2,1,6,18.10689869,6,1,1,2,6,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000096963,8,7,3,2,1,6,35.49658173,6,1,1,2,6,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000096963,8,7,3,2,1,6,35.39900559,6,1,1,2,6,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000096963,8,7,3,2,1,6,33.0149161,6,1,1,2,6,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000096963,8,7,3,2,1,6,33.31572405,6,1,1,2,6,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000096963,8,7,3,2,1,6,1.884400249,6,1,1,2,6,2,2,2,2,2,2,-1,-1,1,-1,-1,2,-1
9000096972,8,1,1,1,5,6,20.2771908,13,1,1,2,9,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096989,8,6,2,1,1,1,3.906774394,1,2,1,1,4,2,2,2,2,2,2,-1,1,3,-1,-1,5,-1
9000096989,8,6,2,1,1,1,3.555624612,1,2,1,1,4,2,2,2,2,2,2,-1,1,3,-1,-1,5,-1
9000096993,8,4,2,1,2,2,80.45618397,1,1,1,1,6,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096993,8,4,2,1,2,2,6.577377253,1,1,1,1,6,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096993,8,4,2,1,2,2,6.325668117,1,1,1,1,6,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096994,10,3,3,1,5,7,5.376009944,1,1,1,2,2,1,2,2,2,2,1,-1,1,2,-1,-1,3,1
9000096994,10,3,3,1,5,7,5.830329397,1,1,1,2,2,1,2,2,2,2,1,-1,1,2,-1,-1,3,1
9000097005,6,3,1,1,1,1,9.10006215,8,1,1,1,5,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097005,6,3,1,1,1,1,9.191423244,8,1,1,1,5,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097079,3,1,1,1,2,5,5.591671846,20,1,1,2,9,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097079,3,1,1,1,2,5,5.367308888,20,1,1,2,9,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097079,3,1,1,1,2,5,3.989434431,20,1,1,2,9,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097091,11,2,2,1,5,5,0.285270354,21,1,1,2,10,2,2,2,1,2,1,-1,1,20,-1,-1,3,2
9000097094,11,3,2,1,5,1,39.4157862,7,1,1,2,4,2,2,2,2,2,1,-1,1,3,-1,-1,3,3
9000097094,11,3,2,1,5,1,4.005593536,7,1,1,2,4,2,2,2,2,2,1,-1,1,3,-1,-1,3,3
9000097094,11,3,2,1,5,1,35.54443754,7,1,1,2,4,2,2,2,2,2,1,-1,1,3,-1,-1,3,3
9000097121,8,2,1,1,3,7,2.027967682,7,1,1,2,10,1,2,2,2,1,1,-1,1,1,-1,-1,3,1
9000097124,8,2,2,2,4,5,8.0615289,4,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000097124,8,2,2,2,4,5,4.507147296,4,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000097126,5,1,1,2,3,5,3.990677439,2,1,1,2,1,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000097139,7,2,1,1,5,2,0.380360472,40,1,1,2,5,1,2,2,2,2,1,-1,1,20,-1,-1,2,-1
9000097139,7,2,1,1,5,2,27.84275948,40,1,1,2,5,1,2,2,2,2,1,-1,-1,9,-1,-1,2,-1
9000097139,7,2,1,1,5,2,28.077688,40,1,1,2,5,1,2,2,2,2,1,-1,-1,9,-1,-1,2,-1
9000097148,9,3,3,2,2,6,31.31945308,6,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000097148,9,3,3,2,2,6,5.500310752,6,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000097148,9,3,3,2,2,6,41.00621504,6,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000097148,9,3,3,2,2,6,2.190180236,6,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000097148,9,3,3,2,2,6,16.14045991,6,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000097148,9,3,3,2,2,6,29.66998135,6,1,1,2,6,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097148,9,3,3,2,2,6,29.68614046,6,1,1,2,6,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097152,11,3,1,1,5,1,15.81044127,4,1,1,2,2,1,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000097152,11,3,1,1,5,1,16.06339341,4,1,1,2,2,1,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000097156,7,1,4,1,3,3,14.94344313,15,1,1,2,1,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000097156,7,1,4,1,3,3,11.39776259,15,1,1,2,1,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000097156,7,1,4,1,3,3,8.4307023,15,1,1,2,1,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000097165,6,2,2,1,5,7,24.62461156,6,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097165,6,2,2,1,5,7,22.5077688,6,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097169,9,2,3,1,2,1,7.473586078,1,1,1,1,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000097169,9,2,3,1,2,1,7.213175886,1,1,1,1,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000097169,9,2,3,1,2,1,5.338098198,1,1,1,1,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000097169,9,2,3,1,2,1,5.762585457,1,1,1,1,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000097172,6,2,2,1,4,7,2.801740211,4,1,1,1,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000097172,6,2,2,1,4,7,22.17215662,4,1,1,1,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000097172,6,2,2,1,4,7,24.41143567,4,1,1,1,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000097182,6,2,4,1,4,2,14.88191423,8,2,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000097182,6,2,4,1,4,2,14.80919826,8,2,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000097182,6,2,4,1,4,2,6.537600994,8,2,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000097189,11,2,3,1,5,2,0.478558111,16,1,1,2,2,1,1,2,1,1,1,8,1,20,-1,-1,3,3
9000097189,11,2,3,1,5,2,0.354878807,16,1,1,2,2,1,1,2,1,1,1,8,1,20,-1,-1,3,3
9000097189,11,2,3,1,5,2,0.186451212,16,1,1,2,2,1,1,2,1,1,1,8,1,20,-1,-1,3,3
9000097189,11,2,3,1,5,2,5.085767557,16,1,1,2,2,1,1,2,1,1,1,8,2,18,-1,-1,3,3
9000097189,11,2,3,1,5,2,0.252952144,16,1,1,2,2,1,1,2,1,1,1,8,2,20,-1,-1,3,3
9000097189,11,2,3,1,5,2,5.246737104,16,1,1,2,2,1,1,2,1,1,1,8,2,18,-1,-1,3,3
9000097194,8,4,2,1,1,6,12.33747669,8,1,1,2,5,1,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000097194,8,4,2,1,1,6,4859.476982,8,1,1,2,5,1,2,2,1,2,1,-1,1,14,-1,-1,2,-1
9000097207,11,2,2,1,3,5,12.16283406,1,2,1,2,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097207,11,2,2,1,3,5,12.70292107,1,2,1,2,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097215,7,4,1,1,5,1,6.670602859,10,1,1,-1,4,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000097227,11,2,3,1,4,3,1.853325047,8,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000097227,11,2,3,1,4,3,4.044748291,8,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000097230,7,1,1,1,5,5,8.224984462,10,1,1,-1,9,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000097230,7,1,1,1,5,5,8.134244873,10,1,1,-1,9,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000097230,7,1,1,1,5,5,0.403977626,10,1,1,-1,9,2,2,2,2,2,1,-1,1,20,-1,-1,4,-1
9000097249,11,2,1,1,5,7,0.945929149,6,1,1,2,2,1,1,2,1,2,1,1,1,1,-1,-1,3,2
9000097249,11,2,1,1,5,7,10.82038533,6,1,1,2,2,1,1,2,1,2,1,1,1,1,-1,-1,3,2
9000097249,11,2,1,1,5,7,0.244251088,6,1,1,2,2,1,1,2,1,2,1,1,1,20,-1,-1,3,2
9000097249,11,2,1,1,5,7,9.836544438,6,1,1,2,2,1,1,2,1,2,1,1,1,16,-1,-1,3,2
9000097251,5,2,1,1,4,5,18.77998757,13,1,1,-1,10,1,2,2,2,2,2,-1,1,3,2,1,3,1
9000097251,5,2,1,1,4,5,18.7538844,13,1,1,-1,10,1,2,2,2,2,2,-1,1,10,2,1,3,1
9000097254,9,2,4,2,5,1,5.287134866,15,1,1,-1,10,1,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000097254,9,2,4,2,5,1,5.289620883,15,1,1,-1,10,1,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000097259,7,1,1,1,3,4,1.251087632,8,1,1,-1,9,2,1,2,2,2,1,1,1,3,-1,-1,3,3
9000097259,7,1,1,1,3,4,0.620261032,8,1,1,-1,9,2,1,2,2,2,1,1,1,3,-1,-1,3,3
9000097259,7,1,1,1,3,4,3.97078931,8,1,1,-1,9,2,1,2,2,2,1,1,1,3,-1,-1,3,3
9000097264,8,1,1,1,1,5,0.977625855,5,1,6,1,9,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000097264,8,1,1,1,1,5,6.377874456,5,1,6,1,9,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000097264,8,1,1,1,1,5,7.28775637,5,1,6,1,9,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000097268,7,1,1,1,4,5,19.72156619,14,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000097268,7,1,1,1,4,5,19.38160348,14,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000097270,6,2,4,1,2,1,10.97016781,15,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000097270,6,2,4,1,2,1,10.92914854,15,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000097280,-7,2,2,1,5,7,2.782473586,16,1,1,2,10,2,2,2,1,2,1,-1,1,1,-1,-1,3,2
9000097280,-7,2,2,1,5,7,22.5692977,16,1,1,2,10,2,2,2,1,2,1,-1,1,3,-1,-1,3,2
9000097280,-7,2,2,1,5,7,22.74829086,16,1,1,2,10,2,2,2,1,2,1,-1,1,3,-1,-1,3,2
9000097282,9,2,2,1,4,2,3.546302051,6,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000097282,9,2,2,1,4,2,3.68303294,6,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000097282,9,2,2,1,4,2,0.453697949,6,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000097293,11,4,2,1,5,5,11.64201367,3,1,1,2,6,2,2,2,1,2,1,-1,1,1,-1,-1,3,3
9000097293,11,4,2,1,5,5,1.05842138,3,1,1,2,6,2,2,2,1,2,1,-1,1,1,-1,-1,3,3
9000097324,-7,1,1,2,3,6,4.275947794,3,1,1,-1,9,2,2,2,2,2,2,-1,2,1,2,1,4,-1
9000097324,-7,1,1,2,3,6,2.53697949,3,1,1,-1,9,2,2,2,2,2,2,-1,2,1,2,1,4,-1
9000097324,-7,1,1,2,3,6,5.450590429,3,1,1,-1,9,2,2,2,2,2,2,-1,2,1,2,1,4,-1
9000097325,6,2,4,2,5,2,3.239279055,1,2,1,-1,10,2,2,2,2,2,2,-1,1,1,2,2,4,-1
9000097325,6,2,4,2,5,2,0.137973897,1,2,1,-1,10,2,2,2,2,2,2,-1,1,1,2,2,4,-1
9000097325,6,2,4,2,5,2,3.47234307,1,2,1,-1,10,2,2,2,2,2,2,-1,1,1,2,2,4,-1
9000097325,6,2,4,2,5,2,0.032939714,1,2,1,-1,10,2,2,2,2,2,2,-1,1,20,2,2,4,-1
9000097325,6,2,4,2,5,2,8.927905531,1,2,1,-1,10,2,2,2,2,2,2,-1,1,1,2,2,4,-1
9000097325,6,2,4,2,5,2,8.603480423,1,2,1,-1,10,2,2,2,2,2,2,-1,1,1,2,2,4,-1
9000097325,6,2,4,2,5,2,3.683654444,1,2,1,-1,10,2,2,2,2,2,2,-1,1,1,2,2,4,-1
9000097383,4,1,1,1,5,4,27.04039776,14,1,1,2,1,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000097387,6,1,2,1,3,3,5.822249845,11,2,1,-1,1,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000097387,6,1,2,1,3,3,4.928527035,11,2,1,-1,1,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000097401,9,3,2,1,4,6,12.25916718,19,1,1,2,2,2,2,2,1,2,1,-1,1,1,2,1,4,-1
9000097401,9,3,2,1,4,6,12.25481666,19,1,1,2,2,2,2,2,1,2,1,-1,1,1,2,1,4,-1
9000097418,11,2,2,1,3,1,6.371037912,9,1,1,2,2,2,1,1,1,2,1,3,1,1,-1,-1,4,-1
9000097423,9,6,2,1,5,5,4.973275326,18,1,1,-1,10,2,2,2,2,2,1,-1,1,2,-1,-1,4,-1
9000097432,7,2,2,1,4,6,0.681789932,3,1,1,-1,10,2,2,2,1,2,1,-1,1,4,-1,-1,3,1
9000097432,7,2,2,1,4,6,4.526413922,3,1,1,-1,10,2,2,2,1,2,1,-1,1,4,-1,-1,3,1
9000097432,7,2,2,1,4,6,3.042883779,3,1,1,-1,10,2,2,2,1,2,1,-1,1,1,-1,-1,3,1
9000097447,5,6,4,1,5,2,40.17464264,10,1,1,2,6,2,1,2,2,2,1,2,1,1,-1,-1,4,-1
9000097447,5,6,4,1,5,2,40.7843381,10,1,1,2,6,2,1,2,2,2,1,2,1,1,-1,-1,4,-1
9000097459,8,2,2,1,3,2,6.786824114,5,1,1,1,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000097459,8,2,2,1,3,2,1.271597265,5,1,1,1,10,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000097468,10,5,2,2,4,4,3.898694842,19,1,1,2,6,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000097471,7,3,3,1,4,1,1.024238658,12,1,1,2,2,1,1,2,2,2,1,26,1,3,-1,-1,3,3
9000097471,7,3,3,1,4,1,0.228091983,12,1,1,2,2,1,1,2,2,2,1,26,1,3,-1,-1,3,3
9000097471,7,3,3,1,4,1,5.348663766,12,1,1,2,2,1,1,2,2,2,1,26,1,2,-1,-1,3,3
9000097471,7,3,3,1,4,1,4.499689248,12,1,1,2,2,1,1,2,2,2,1,26,1,2,-1,-1,3,3
9000097480,9,1,1,1,5,1,2.372902424,10,1,1,-1,9,2,1,2,1,2,1,1,1,1,-1,-1,3,2
9000097480,9,1,1,1,5,1,2.258545681,10,1,1,-1,9,2,1,2,1,2,1,1,1,1,-1,-1,3,2
9000097489,5,2,1,2,2,5,22.308266,7,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000097533,11,5,5,1,3,3,0.020509633,1,2,1,1,6,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000097533,11,5,5,1,3,3,1.729024239,1,2,1,1,6,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000097533,11,5,5,1,3,3,10.25792418,1,2,1,1,6,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000097533,11,5,5,1,3,3,16.37103791,1,2,1,1,6,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000097533,11,5,5,1,3,3,1.629583592,1,2,1,1,6,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000097533,11,5,5,1,3,3,10.1236793,1,2,1,1,6,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000097533,11,5,5,1,3,3,1.977625855,1,2,1,1,6,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000097533,11,5,5,1,3,3,26.66252331,1,2,1,1,6,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000097533,11,5,5,1,3,3,25.74394034,1,2,1,1,6,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000097549,8,3,6,1,1,3,5.013051585,40,1,1,-1,8,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000097549,8,3,6,1,1,3,0.192666252,40,1,1,-1,8,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000097549,8,3,6,1,1,3,5.251709136,40,1,1,-1,8,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
